"relative_path","top_level","extension","size_bytes","size_mb","last_modified_kst","repository_policy"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\03_CONSUMER_STORY_EDITORIAL(소비자_스토리_편집)\NATIVE_COPY_WORKING__와디즈_소비자_문구.md","90_REPORTS(검토_보고)",".md","7053","0.007","2026-08-21 20:32:33","GITHUB_INCLUDED"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\03_CONSUMER_STORY_EDITORIAL(소비자_스토리_편집)\WADIZ_STORY_REVIEW_DESKTOP.pdf","90_REPORTS(검토_보고)",".pdf","14216463","13.558","2026-08-21 20:58:19","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\03_CONSUMER_STORY_EDITORIAL(소비자_스토리_편집)\WADIZ_STORY_REVIEW_MOBILE.pdf","90_REPORTS(검토_보고)",".pdf","4198964","4.004","2026-08-21 20:58:16","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\FULL_PAGE_CREATIVE_DRAFT\CREATIVE_DETAIL_LOCK_DESKTOP_REVIEW.pdf","90_REPORTS(검토_보고)",".pdf","2506038","2.39","2026-08-17 20:23:24","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\FULL_PAGE_CREATIVE_DRAFT\CREATIVE_DETAIL_LOCK_MOBILE_REVIEW.pdf","90_REPORTS(검토_보고)",".pdf","1112857","1.061","2026-08-17 20:23:23","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\FULL_PAGE_CREATIVE_DRAFT\WADIZ_FULL_PAGE_CREATIVE_DRAFT_DESKTOP.pdf","90_REPORTS(검토_보고)",".pdf","15945905","15.207","2026-08-17 15:43:01","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\FULL_PAGE_CREATIVE_DRAFT\WADIZ_FULL_PAGE_CREATIVE_DRAFT_MOBILE.pdf","90_REPORTS(검토_보고)",".pdf","6304950","6.013","2026-08-17 15:42:57","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_NARRATIVE_GATE\01_KEYWORD_BOOKEND_MAP__키워드_수미상관_맵.pdf","90_REPORTS(검토_보고)",".pdf","2679537","2.555","2026-08-17 22:22:45","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_NARRATIVE_GATE\02_PEOPLE_SECTION_ROLE__착용_섹션_역할.pdf","90_REPORTS(검토_보고)",".pdf","2080382","1.984","2026-08-17 22:22:46","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_NARRATIVE_GATE\03_HERO_CANDIDATE_MATRIX__히어로_후보_평가.pdf","90_REPORTS(검토_보고)",".pdf","7561723","7.211","2026-08-17 22:22:47","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_NARRATIVE_GATE\04_HERO_TOP3_LOWFI__히어로_상위3안.pdf","90_REPORTS(검토_보고)",".pdf","6789727","6.475","2026-08-17 22:22:50","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_NARRATIVE_GATE\05_DAY_NIGHT_STORYBOARD__DAY_NIGHT_상세_스토리보드.pdf","90_REPORTS(검토_보고)",".pdf","6812298","6.497","2026-08-17 22:22:51","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_SYSTEM_CONSOLIDATION\HERO_SYSTEM_CONSOLIDATION__히어로_시스템_통합.pdf","90_REPORTS(검토_보고)",".pdf","10639735","10.147","2026-08-18 00:47:04","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_SYSTEM_IMPLEMENTATION_PREP\HERO_SYSTEM_IMPLEMENTATION_PREP__히어로_시스템_구현_준비.pdf","90_REPORTS(검토_보고)",".pdf","7267847","6.931","2026-08-18 02:12:02","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_SYSTEM_REFINEMENT\01_HERO_SYSTEM_REFINEMENT__히어로_시스템_보완.pdf","90_REPORTS(검토_보고)",".pdf","5792943","5.525","2026-08-17 23:56:25","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\01_REVIEW(검토자료)\HERO_SYSTEM_REFINEMENT\02_DAY_NIGHT_MOTION_SYSTEM__DAY_NIGHT_전환_체계.pdf","90_REPORTS(검토_보고)",".pdf","2633187","2.511","2026-08-17 23:56:26","INDEX_ONLY_BINARY"
"90_REPORTS(검토_보고)\02_HANDOFF(전달_ZIP)\XXXWADIZ_EDITORIAL_POLISH_20260821_2059.zip","90_REPORTS(검토_보고)",".zip","14907282","14.217","2026-08-21 21:03:03","INDEX_ONLY_BINARY"
"99_ARCHIVE(보관_폐기)\01_SUPERSEDED(대체_보관)\00_FOLDER_GUIDE__폴더_안내_20260811.md","99_ARCHIVE(보관_폐기)",".md","2377","0.002","2026-08-11 23:39:09","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\01_SUPERSEDED(대체_보관)\01_PROJECT_BRIEF.md","99_ARCHIVE(보관_폐기)",".md","2909","0.003","2026-08-17 15:00:15","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\01_SUPERSEDED(대체_보관)\09_TASKS.md","99_ARCHIVE(보관_폐기)",".md","13463","0.013","2026-08-18 23:36:10","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\01_SUPERSEDED(대체_보관)\99_LEGACY_SHELL(이전_폴더_잔여)\00_PROJECT\03_BUSINESS\.afpDeleted3790491","99_ARCHIVE(보관_폐기)",".afpdeleted3790491","44911","0.043","2026-08-09 23:40:01","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\한글\PROJECT) KOREA TOUR_DAY_한글(워터마크_중간).ai","99_ARCHIVE(보관_폐기)",".ai","266379","0.254","2024-04-02 19:12:32","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT) KOREA TOUR_DAY(워터마크_중간).ai","99_ARCHIVE(보관_폐기)",".ai","273624","0.261","2024-04-02 19:13:50","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT) KOREA TOUR_DAY(워터마크).ai","99_ARCHIVE(보관_폐기)",".ai","273110","0.26","2024-04-02 19:14:22","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT) KOREA TOUR_DAY&NIGHT(워터마크_중간).ai","99_ARCHIVE(보관_폐기)",".ai","283084","0.27","2024-04-03 00:26:04","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT) KOREA TOUR_NIGHT(워터마크_중간).ai","99_ARCHIVE(보관_폐기)",".ai","273226","0.261","2024-04-03 00:26:20","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT) KOREA TOUR_NIGHT(워터마크).ai","99_ARCHIVE(보관_폐기)",".ai","273727","0.261","2024-04-03 00:26:12","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT)-KOREA-TOUR_DAY(워터마크_중간).png","99_ARCHIVE(보관_폐기)",".png","27030","0.026","2024-04-02 19:14:01","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT)-KOREA-TOUR_DAY(워터마크).png","99_ARCHIVE(보관_폐기)",".png","27016","0.026","2024-04-02 19:14:32","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT)-KOREA-TOUR_DAY&NIGHT(워터마크_중간).png","99_ARCHIVE(보관_폐기)",".png","23990","0.023","2024-04-02 20:30:05","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT)-KOREA-TOUR_NIGHT(워터마크_중간).png","99_ARCHIVE(보관_폐기)",".png","24063","0.023","2024-04-02 19:00:23","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\02_KOREA_TOUR\collection_identity\logo_1080\PROJECT)-KOREA-TOUR_NIGHT(워터마크).png","99_ARCHIVE(보관_폐기)",".png","23895","0.023","2024-04-02 11:28:28","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_대각선_오른쪽 복사.jpg","99_ARCHIVE(보관_폐기)",".jpg","1193524","1.138","2024-03-29 22:40:06","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_대각선_왼쪽 복사.jpg","99_ARCHIVE(보관_폐기)",".jpg","1249960","1.192","2024-03-29 22:33:54","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_뒤.jpg","99_ARCHIVE(보관_폐기)",".jpg","1160959","1.107","2024-04-07 13:31:53","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_앞 복사.jpg","99_ARCHIVE(보관_폐기)",".jpg","1149075","1.096","2024-04-07 13:32:09","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_측면_오른쪽 복사.jpg","99_ARCHIVE(보관_폐기)",".jpg","1191612","1.136","2024-04-07 13:32:23","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\사이즈 조절(1348)\기본_측면_왼쪽 복사.jpg","99_ARCHIVE(보관_폐기)",".jpg","1112778","1.061","2024-04-07 13:32:35","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_대각선_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","375656","0.358","2024-04-10 01:24:35","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","306918","0.293","2024-04-10 01:26:45","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_뒤.jpg","99_ARCHIVE(보관_폐기)",".jpg","338250","0.323","2024-04-10 01:26:17","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_앞.jpg","99_ARCHIVE(보관_폐기)",".jpg","314865","0.3","2024-04-10 01:25:54","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_측면_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","300106","0.286","2024-04-10 01:25:24","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\1) 남자 모델\1) 기본컷\워터마크\DAY_측면_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","364635","0.348","2024-04-10 01:27:43","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_대각선_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","262008","0.25","2024-04-10 01:42:12","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","271443","0.259","2024-04-10 01:41:43","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_뒷면.jpg","99_ARCHIVE(보관_폐기)",".jpg","296427","0.283","2024-04-10 01:41:09","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_정면.jpg","99_ARCHIVE(보관_폐기)",".jpg","287478","0.274","2024-04-10 01:40:12","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_측면_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","249277","0.238","2024-04-10 01:39:18","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\2) 여자모델\1) 기본컷\워터마크\DAY_측면_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","260475","0.248","2024-04-10 01:38:42","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN1.jpg","99_ARCHIVE(보관_폐기)",".jpg","394420","0.376","2024-04-10 01:51:30","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN2.jpg","99_ARCHIVE(보관_폐기)",".jpg","383720","0.366","2024-04-10 01:52:14","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN3.jpg","99_ARCHIVE(보관_폐기)",".jpg","355798","0.339","2024-04-10 01:52:58","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN4.jpg","99_ARCHIVE(보관_폐기)",".jpg","368687","0.352","2024-04-10 01:53:31","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN5.jpg","99_ARCHIVE(보관_폐기)",".jpg","353366","0.337","2024-04-10 01:54:30","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN6.jpg","99_ARCHIVE(보관_폐기)",".jpg","384967","0.367","2024-04-10 01:55:03","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN7.jpg","99_ARCHIVE(보관_폐기)",".jpg","437348","0.417","2024-04-10 01:55:40","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\03_SEOUL_DAY\lookbook\final_retouched\3) 트윈\워터마크\DAY_TWIN8.jpg","99_ARCHIVE(보관_폐기)",".jpg","360836","0.344","2024-04-10 01:56:31","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\기본_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","284916","0.272","2024-04-10 03:27:13","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_기본_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","284836","0.272","2024-04-10 03:31:46","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_기본_뒤.jpg","99_ARCHIVE(보관_폐기)",".jpg","308089","0.294","2024-04-10 03:32:16","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_기본_앞_정면.jpg","99_ARCHIVE(보관_폐기)",".jpg","297660","0.284","2024-04-10 03:32:35","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_기본_측면_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","274501","0.262","2024-04-10 03:28:45","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_기본_측면_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","272295","0.26","2024-04-10 03:32:55","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\1) 남자모델\1) 기본컷\워터마크\NIGHT_대각선_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","291568","0.278","2024-04-10 03:26:47","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\로고 삽입\기본_뒤 복사(로고삽입).jpg","99_ARCHIVE(보관_폐기)",".jpg","1051712","1.003","2024-04-05 12:19:37","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\로고 삽입\기본_앞_정면(로고삽입).jpg","99_ARCHIVE(보관_폐기)",".jpg","1020283","0.973","2024-04-05 12:15:03","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_기본_측면_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","233241","0.222","2024-04-10 03:36:11","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_대각선_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","314461","0.3","2024-04-10 03:40:25","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","246989","0.236","2024-04-10 03:39:48","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_뒷면.jpg","99_ARCHIVE(보관_폐기)",".jpg","297641","0.284","2024-04-10 03:39:11","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_측면_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","260920","0.249","2024-04-10 03:37:12","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\2) 여자모델\1) 기본컷\워터마크\NIGHT_측면_정면.jpg","99_ARCHIVE(보관_폐기)",".jpg","261112","0.249","2024-04-10 03:37:49","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN1.jpg","99_ARCHIVE(보관_폐기)",".jpg","362111","0.345","2024-04-10 03:44:32","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN2.jpg","99_ARCHIVE(보관_폐기)",".jpg","445657","0.425","2024-04-10 03:44:55","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN3.jpg","99_ARCHIVE(보관_폐기)",".jpg","411156","0.392","2024-04-10 03:45:15","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN4.jpg","99_ARCHIVE(보관_폐기)",".jpg","402606","0.384","2024-04-10 03:45:33","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN5.jpg","99_ARCHIVE(보관_폐기)",".jpg","428945","0.409","2024-04-10 03:46:10","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN6.jpg","99_ARCHIVE(보관_폐기)",".jpg","398937","0.38","2024-04-10 03:46:36","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\1) 착장1(올블랙)\3) 트윈\워터마크\NIGHT_TWIN7.jpg","99_ARCHIVE(보관_폐기)",".jpg","470507","0.449","2024-04-10 03:47:17","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\2) 착장2(믹스)\1) 남자모델\1) 기본컷\워터마크\기본_대각선_오른쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","355758","0.339","2024-04-10 04:34:11","INDEX_ONLY_ARCHIVE"
"99_ARCHIVE(보관_폐기)\02_REJECTED(제외_보관)\partial_copy_excluded\04_SEOUL_NIGHT\lookbook\final_retouched\2) 착장2(믹스)\1) 남자모델\1) 기본컷\워터마크\기본_대각선_왼쪽.jpg","99_ARCHIVE(보관_폐기)",".jpg","354718","0.338","2024-04-10 04:34:43","INDEX_ONLY_ARCHIVE"
